ID,Sentence
561,ರಾಮ ಅಂಭಾನ ಕಾಟೊ
562,ರಾಮ ಅಂಭಾನ ಖಾರೋಚ
563,ರಾಮೆನ ಬುಕ ಲಾಗರಿಚ
564,ರಾಮ ವೊರ ಯಾಡಿನ ಕಾಲೆನ ಪತ್ರ ಲಕೊಚ
565,ರಾಮೆರ ಜಿಗಲಾ ನೀಲಿ ಬಣ್ಣರೋಚ
566,ರಾಮೆರ ಭೆನೆರ ವಾಯಾ ಸವಾರಚ
567,ರಮೇಶ ಏಕ ಸಾಣೊ ಮಾಣಸ
568,ರಮೇಶ ಗಿಜಕೊಣ ವರಸ ವೊರ ಪ್ರೀತಿರ ಜೀವನಾ ಗಮಾಲಿದೊಚ
569,ರಮೇಶ ಗಣ ಸಲಾ ತಪ್ಪ ಕರಮೆಲೊಚ
570,ರಮೇಶ ಜಾಡೆರ ಚೊಡಕಿ ಚೊಲೊ
571,ರಾಮು ವೊರ ಘರೆನ ಜಾಡೆರ ಲಕಡಿತಿ ಬಂದಾರೊಚ
572,ರಾಮು ಜನಾವರೆನ ಮಾರನಾಕೊಚ
573,ರಾಣಾ ಹಣ್ಣಹಂಪಲನ ಇಷ್ಟಾ ಪಡೆನಿ
574,ರಾವಣ ರಾಮೆರ ಜೋಡಿ ಲಡಾಯಿ ಮಾರೊ
575,ಲೆಟರೆನ ಜೊರ್ತಿ ಓದ
576,ರಾತಡ ಸೇಬು ಗಣ ಠೀಖಚ
577,ರಾತಡೊ ಬಣ್ಣ ಅತ ಠೀಖ ದಿಸಾಯಿನಿ
578,ರಾತಡ ಸೇಬು ಗಣ ಠೀಖಚ
579,ದಕ್ಷಿಣ ಭಾರತೆಮಾಯಿ ಚಾವಳ ಖಾವಚ
580,ದಕ್ಷಿಣ ಭಾರತೆಮಾಯಿ ಚಾವಳ ಖಾವಚ
581,ರೀಚಾ ಬದನಾನ ಗಣ ಗಟ್ಟಿ ಪಕಡಮೆಲಿತಿ
582,ನಂದಿರ ಪಾಣಿ ತಳಾವೆರ ಪಾಣಿ ತಿ ಆಚೊ ಚ
583,ನಂದಿಯೊ ಸೆಜ ಸಮಂದ್ರೆಮಾಯಿ ಬಳಚ
584,ರೋಹನೆರ ಖೇತ ನಂದಿರ ಪಾಕ್ತಿಮಾಯಿ ಚ
585,ನಾರಳೆರ ಪಿಂಚಿತಿ ಬದನಾ ಕರಚ
586,ಆ್ಯಶಿಡ ಅಂಶ ರ ಜಕೊಣ ಜಮಿ ಮಾಯಿ ಗುಲಾಬಿ ಜಾಡೆರ ಜಡ ಚೊಡೆನಿ
587,ರೌಂಡ ಚ ಜಕೊಣ ಚಾಂದಾತಿ ರಾತ ಗಣ ಚಂದ ವಜಾಳೊ ಪಡಚ
588,ಗೊಲ ಚ ಜಕೊಣ ಚಾಂದಾತಿ ರಾತ ಗಣ ಆಚಿ ವಜಾಳೊ ಆವಚ
589,ಮಸಾಲೆನ ಸೆ ಬೆಳನ ರುಬ್ಬೊ
590,ಸಲ್ಮಾ ಪರಬಾತಿ ಅಂಭಾ ಖಾದಿ
591,ನುಣೆನ ಖಾಣೊ ಕರೆಮಾಯಿ ಬಳಸಚ
592,ಬೀಜಾನ ಸಾರಿ ಖೆತೆಮಾಯಿ ರೇಡೊ.
593,ಲಕ್ಷ್ಮಿ ಗಿದಗಾಂವಜೆನ ದೇಖ
594,ಘರೇನ ಠೀಖ ದೇಖ
595,ಬೀಜಾ ಹುಗನ ಜಾಡವಚ
596,ಸಾತ ವರ್ಷ ವೇಗೆ
597,ಮ ಸಾವಾರ ಆ ಬಹುದು ಕ ?
598,ವು ಜೊರ್ತಿ ಹಸನು ಕನ ಕರಿತಿ
599,ಕಾಯಿ ಚಾವಜಕೊಣ ಖಾನ ಅರಾಮ ತಪ್ಪಸಲಿದಿಚ
600,ವೊ ಧೂಳೆನ ಜಾಡನ ಭಾರ ಗಾಲಿಚ
601,ವೊ ಸೆಮಾನೆನ ಗಣ ಆಚೊ ಸಿಡ ಸಿಕಚ
602,ವು ಚೋರಿ ಮಾರಪರ ಚೋರಿರ ಆರೋಪ ಗಾಲಿಚ
603,ವು ಒಲ್ಡಿಯಂದುನ ವೆಚನ ಪಿಸ್ಸಾ ಗಣ ಕರಮೆಲಿ
604,ವು ಹಿಂಡೆನ ಭಾರ ಜಾಮೆಲಿಚ
605,ವೊರ ಆಂಕಿರ ಬಣ್ಣಾ ಹರೊಚ
606,ವೊರ ಲಾಂಬ ಕಾಳ ಲಟ್ಟಾಚ
607,ವೊರ ಲಟ್ಟಾ ಬೀನ ಚ
608,ವೊನ ವೀಸ ವರಸ ವೇಮೆಲಿಚ
609,ವು ವೊನ ವಗತ ರಜನಾ ಸಿಡೆನ ಇಷ್ಟಾ ಪಡಚ
610,ವು ಭಾಟಾನ ಪಾಡಲಿದಿ
611,ವು ಸುತಿ ಜಕೊಣ ಸುರಿನ ಲಕಡಿತಿ ಬಂಜೊಡರಿಚ
612,ವೊನ ಖಾಣೊ ಕರೆನ ಇಷ್ಟಾ ಚ ಕನ ಕಿ
613,ವು ಚಲಕೊಡಿನಾಯಿ ಗಿದಗಾರಿತಿ
614,ವು ಖಾರಿಜನಾ ವಾತೆ ಕರಿತಿ
615,ವು ವೊನ ತಳಾವೆನ ಬಲಾಲೆಗಿಚ
616,ವು ವೊನ ಮಾರೆನ ಬಯಸಿಚ
617,ವು ರಾತಡ ಬಣ್ಣಾರ ಸೆಮಾನ ಪೆರಮೆಲಿಚ
618,ವು ವೊರ ಆಂಸುನ ಲುಲ್ದಿ
619,ವು ಗಣ ಕಷ್ಟಾತಿ ಕಾಮ ಕಿದಿತಿ ಅತೊಯಿ ಹಾರಗಿ
620,ವು ಮನ ಕನಾಯಿಬಿ ಲಬಾಡಿ ಕೆನಿ
621,ಶೀಲಾ ರತ್ನಾನ ಉಟಾಡ ಕೆನ ಸೀತಾನ ಕಿಚ
622,ಬಾಕಲೊ ಬುರ
623,ಗೀದ ಗಿದಗಾ
624,ಬಾಯಿ ವೊರ ದೊಸ್ತೆಯಂದರ ಜೊಡಿಜ ಹಾಟೆನ ಜಾವಚ
625,ಬಾಯಿ ವೊರ ದೊಸ್ತೆಯಂದುರ ಜೊಡಿಜ ಶಾಪಿಂಗೆನ ಜಾವಚ
626,ಬೆಸ
627,ಅಬ ಬೆಸ
628,ಸೀತಾ ಪಾಕೊ ಅಂಬಾನ ಖಾರಿಚ
629,ಸೀತಾನ ಒವಡಿ ಎವಡಿ ಹಿಂಡೆನ ಇಷ್ಟಾ
630,ಸೀತಾ ವೊರ ವು ಆರಸಿಮಾಯಿ ದಿಟಿ
631,ಸೀತಾ ಕಾರೆಮಾಯಿ ವಾಂತಿ ಕರಚ
632,ತಾತ ವಾಳೆತಿ ಜಿವೆರ ಖಾಲ್ಡಿ ಬಳಚ
633,ಜನಾವರ ಖಡೆರ ಚೆಂಡಿಮಾಯಿ ರಚ
634,ಜನಾವರ ಖಡೆಮಾಯಿ ಜಪರಚ
635,ಸ್ವಲ್ಪ ಪ್ರಾಣಿಯೊ ಪೊಸೆರಿಚ
636,ಸ್ವಲ್ಪ ಪಕ್ಷಿಯೊ ಗಣ ಸುಂದರ ಚ
637,ಸ್ವಲ್ಪ ಪಾಲೆಯಂದುನ ಔಷಧೆಸಾರು ಬಳಸಚ
638,ಸ್ವಲ್ಪ ಜನಗಾನಿಯೊ ಭುರೊ ಬಣ್ಣಾ ರಚ
639,ಸ್ವಲ್ಪ ಮಾಣಸ ಚಾಹಾ ಪಿಯೆನೆ
640,ಸ್ವಲ್ಪ ಜಾಡೆಯಂದನ ಖಾಸಕಚ
641,ಸ್ವಲ್ಪ ಜಾಡೆರ ಚೊಡಕಿ ಗಣ ಹಟ್ಟ ರಚ
642,ಸ್ವಲ್ಪ ಜಾಡೆರೊ ಪಾಲೊ ಜಡೆನಿ
643,ಎಕನತೊ ಏಕ ದಾಡೊ ವು ಮಾರ ಕನ ಆವಚಜ
644,ಬೀಜಾ ಪಾಣಿರೊ ದಾಡ ಪೇರನು
645,ಗುಬ್ಬಚ್ಚಿ ಕಿಡಕಿಡಾನ ಖಾವಚ
646,ಸೇಮಾನ ನಚೊನ ಸುಖಾನು
647,ದಾಳೆಮ ಲಿಂಬುನ ನೊಚೊ
648,ಅಂಭಾನ ಪಿಚನ ಪಾಣಿ ಕಾಡ
649,ಗೊಡಿರ ಕನ ಹುಬರ ಆದ್ರ ಉಂಚೊ ದೆಖಮತ
650,ಬೆಟೊಜತ್ತಿ ಸಾವಕಾಸ ಉಟ
651,ಸೂರ್ಯರ ಕಿರಣ ಜಿವೆಪರ ಪಡಜನಾ ಮಾಲಮ ವಚ
652,ಸುರೇಶ ಮಸಾಲೆನ ಮುಸಳೆತಿ ಪುಡಿ ಕಿದೊಚ
653,ಭಿನ ಚ ಜಕೊಣ ಸೆಮಾನುನ ಕಾಡ
654,ಡಾಯಿವಡಿರ ವಾಟೆನ ಫರ
655,ಖೆತೆಮಾಯಿ ಕನೆರ ವಾಟ ಕಾಡೊ
656,ಮಾಸ್ತರ ಶಾಲಿಮಾಯಿ ಕಾನೆರ ಬಗ್ಗೆ ಸಿಖಾಯೊ
657,ಮಾಸ್ತರ ಶಾಲಿಮಾಯಿ ಶಿಸ್ತರೆಸಾರು ಲಕಡಿ ಬಳಸಚ 
658,ವು ಕಾಳ ಚ ಜಕೊಣ ಮಾರಚ
659,ವು ಶಿಬ್ಬಿ ತೊನ ವಂಜೊಡಚ
660,ವು ಕೆಳಾರ ಜಾಡ
661,ವು ಮೊಟೊ ಪರ್ವತ ಚ
662,ವೊತ ಆದಿವಾಸಿ ರಚ
663,ದಡಿಯಾರ ಹೆಟ ಮಾರ ಗರಚ
664,ವು ರಮೇಶಾರ ಕುತರಾಚ
665,ಪುಗ್ಗಾ ವಾಳೆಮಾಯಿ ವಡರೊಚ
666,ಮಳಿನ ಗಾಲಮೆಲಿ ಜಕೊಣ ಒಲ್ಡಿ ಪಡಗಿಚ
667,ಮೊಟೊ ಕುತರಾ ಸಿಬ್ಬಿನ ದಬೆಟರೊಚ
668,ಚಲಕೊಡಿ ತಳಾವೆರ ಮಾಯಿರ ಮಾಚಳಿನ ಪಕಡರಿಚ
669,ವು ಪಕ್ಷಿ ಚಲಕೊಡಿ
670,ಚಲಕೊಡಿ ವೊರ ಪಾಂಖೆ ವರಾಡರಿಚ
671,ಬುಕ್ ಟೇಬಲೆಪರ ಚ
672,ಬಾಟಲ್ ಪುಟಗಿ
673,ಧಡಿ ಸಾರಿ ಗೊಲಾಕರಚ
674,ಚೊರಾ ಕೆಳಾ ಖಾದೊ
675,ಚೊರಾ ವಾವಡಿಮಾಯಿ ಪಡಗೊಚ
676,ಚೊರಾ ರಮ್ಮರೊಚ
677,ಚೊರಾ ಧಡಿತಿ ರಮ್ಮರೊಚ
678,ಚೊರಾ ಠೀಖ ರಮ್ಮರೊಚ
679,ಚೊರಾ ಭಾಟಾ ಮಾರರೊಚ
680,ತಾವೇತಿ ಚೊರಾ ಕಾಲೆನ ಮರಗೊ
681,ಬಕೆಟೆಮಾಯಿ ಪಾಣಿ ಪಕಡೆರ ವೆನಿ
682,ಪಾನೆರ ಪುಳಿ ಗಣ ಜಾಡ ಚ
683,ಖಟಿಕ ಮಿಂಡಿರ ಪಿಲಾರ ಆಂತ್ರೆ ಬಾರ ಕಾಡೊಚ
684,ಶಿಬ್ಬಿ ಅಂಗಾರೆರ ಕನ ಚ
685,ಶಿಬ್ಬಿ ತಡಕೆಮಾಯಿ ಸುತಿಚ
686,ಕೀಡಾ ಸಾರಿ ಹರೊ ಬಣ್ಣಾರೊಚ
687,ಕುಕಡಿರ ಪಿಲಪಿಲಾ ಗಣ ನಾನಕ್ಯಾಚ
688,ಪಾಪಾ ವೊರ ಬೆನೆಯಂದುನ ಮಾರೆನಿ
689,ಪಾಪು ಏಕ ಲೊಟಾ ದೂದ ಪಿದೊ
690,ಪೂಟಪಾತೆಪರ ಪಾಪು ಚಾಲನ ಜಾವಜನಾ ಪಡಗೊ
691,ಪಾಪು ಗಣೊ ಸಂಬಾಯಿತ ಚ
692,ಪಾಪು ಹೊಲಸ ಪಾಣಿರ ಖಾಡೆಮಾಯಿ ವಚಗೊಳೊಚ
693,ಬೆಟಬೆಟಾವೊ ಚಾಕುತಿ ಅಂಬಾನ ಕಾಟೆಚ
694,ಖಾದಿ ಗಣ ಜಾಡ ಚ
695,ಕಳೊಕಿಟ್ ಮಾಡ ವೇರೊಚ
696,ಮಾಡೆಮಾಯಿ ಸೂರ್ಯಾ ಬುರಾಮೆಲೊಚ
697,ಭಾಂಡೆ ಮಾರ ಮಾತೆಪರ ಪಡಿಚ
698,ರು ವಾಳೆಮಾಯಿ ವಡನ ಆಯೊಚ
699,ಗಾವಡಿರ ಸಿಂಗ್ ತುಟರೊಚ
700,ಕರ್ಟನೆನ ಅಂಗಾರ ಲಗ್ಗೊಚ
701,ಗಾವ ವೆನ ಸುಜಚ
702,ಡೇಸ್ಕ ಸಾರಿ ಧೂಳೆತಿ ಬರಾರಿಚ
703,ಡಾಕ್ಟರ್ ಅರಾಮ ಚೆನಿ ಜಕೊಣ ಚೆಕ್ ಕರನ ಕೊ
704,ಕುತರಾ ತಲವಾಡಿಮಾಯಿ ತೇಲರೊಚ
705,ಕುತರಾ ಖುಷಿ ತಿ ಪುಚಡಿ ಹಲಾರೊಚ
706,ಕುತರಾ ಬಸ್ಸರೊಚ
707,ಬಾಕಲೊ ನಾನಕ್ಯಾ ವೇರೊಚ
708,ಎತ್ತರೆರ ಪ್ರಕಾರ ಬಾಕಲೊ ನಾನಕ್ಯಾಚ
709,ಜಮಿ ಗೊಲಾಕರಚ
710,ಜಮಿ ಫರಚ
711,ಹಾತಿರ ಪಿಲಾ ವೊರ ಮಾಯೆತಿ ರಮ್ಮರೊಚ
712,ಪಡೆವಾಳೊ ಮಾಣಸ ಬದನಾನ ಪಕಡನ ಹುಬರೊ
713,ಬಾಪಬೆಟಬೆಟಾಸಾರು ರಮ್ಮೆರ ಸಾಮನ ಲಿದೊ ಚ
714,ಚಲಕೊಡಿರ ಪಾಂಖೆ ಗಣ ಹಳಿಪುಲ ಚ
715,ತಾವ ಜಲ್ದಿ ಡರಜಾವಚ ಲ
716,ತಾವ ಆಮೆಲೊ ಜಕೊಣ ಚೊರಾ ಮರಗೊ
717,ಪೈಲೆರ ಬದನಾ ತುಟಗೊಚ
718,ಮಾಚಳಿ ಕೊಳತಗಿಚ
719,ಫೂಲೆರ ಡೊಡಾ ಗಣೊ ನರಮೊ ಚ
720,ಒಸ ಪಡೆರ ಕಮ್ಮ ವೆಗೊಚ
721,ಒಸ ಕಡಮಿವೆನ ಚಾಲು ವೆಗಿ
722,ಪ್ರಭಾತಿ ಒಸ ಗಣೊ ಪಡರೊತೊ
723,ಖಾಣೊ ಶಿಳೊ ವೆಗೊ
724,ಖಾಣೊ ಖಾಯೆನ ಗಣೊ ತಾತೊ ಚ
725,ಖಾಣೊ ಕೆಳಾರ ಪಾಲೆಪರ ಗಾಲೆ
726,ಖಾಣೊ ಬೇಟಾ ಖಾಯೆನಿ
727,ಪಾಪು ಖಾಣೊ ಜಲ್ದಿ ಖಾಯೆನಿ
728,ಜಂಗಲ ಮೈಲ ಗಟ್ಟಲೆ ಬೆಳದರೊಚ
729,"ಜಂಗಲೆಮಾಯಿ ಚೆಂಡಿನ , ಗಣ ತಂಪ ವೆತಿ"
730,ವನ ಅಧಿಕಾರಿ ಜಾಡಕಾಟೆವಾಳೆನ ಕಾಟ ಕೆರೊಚ
731,ಗಂಗಾ ನಂದಿರೊ ಪಾಣಿ ಸ್ವಚ್ಛ ಚ
732,ಚೋರಿ ಬಾಟಿ ಖಾದಿ
733,ಗಣೊ ಮೊಟೊ ವಜನ ಮಾರ ಛಾತಿಪರೆತಿ ಖಾಡೆ
734,ಧವಾಖಾನಿ ಅತ‌ಜ ಕನ ಚ
735,ಘರ ಅಂಗಾರ ಲಗನ ರಾಖ ವೆಗೊ
736,ಲಟಾಕಾ ಮೆಲೆ ಜಕೊಣ ವೊಲ್ಡಿ ಹೆಟ ಪಡಗಿ
737,ಧಣಿ ಜಂಗಲೆತಿ ಲಕಡಿ  ಲಾಯೊಚ
738,ಐಸ್ ಗಣೊ ಗಟ್ಟಚ
739,ಐಸ್ ತಾವಡೆಮ ಕರಗಚ
740,ಐಸ್ ಗಣ ಜಲ್ದಿ ಕರಗ ಜಾವಚ
741,ಸಂಬಾಯತ ಬೆಟಾ
742,ಅತ ತಲವಾಡಿ ಉಂಡ ಚ
743,ವಾವಡಿ ಅತ ಗಣೊ ಉಂಡ ಚ
744,ಜಾಡೆರ ಪಾಲೊ ಶಿಯೆರ ದಾಡೆಮ ಜಡಚ
745,ನಾನಕ್ಯಾ ಚೊರಾ ಮಾಚಳಿ ಪಕಡೊ
746,ಮಾಣಸೆನ ಜ್ಞಾನ ಚೆನಿ
747,ವು ನಂದಿಮಾಯಿ ಪಡೆನ ಜಾರೊಜೆನ ಏಕ ಮಾಣಸ ಥಾಮೊ
748,ವು ಮಾಣಸ ಚಾಲನ ರೂಮೆನ ಆಯೊ
749,ಖಾಣೊ ಶಿಳೊ ವೆಗೊಚ
750,ಚಾಂದಾನ ಸೂರ್ಯ ಆಜ ರಾತ ಠೀಖಸ್ಯಾಗಿ ದಿಸರೆಚ
751,ಚಾಂದಾ ಭಾರ ಆಮೇಲೊಚ
752,ಚಾಂದಾ ಮಾಡೆಮಾಯಿ ದಿಸರೊಕೊಂತಿ
753,ಚಾಂದಾರ ವಜಾಳೊ ಗಣೊ ಠೀಖ ಚ
754,ಚಾಂದಾ ಚಳಕಾ ಮಾರೋಚ
755,ಮಾ ವೊರ ಬೆಟಬೆಟಾ ಅಂದುನ ಗಣ ಪ್ರೀತಿತಿ ಮೊಟೊ ಕರಮೆಲಿಚ
756,ಪರ್ವತ ಗಣೊ ಸುಂದರ ದಿಸರೊಚ
757,ನವ ಬೂಟ ಮನ ನಾನಕ್ಯಾ ವೆಗೆಚ
758,ವಯಸ್ಸ ವೆಮೆಲಿ ಜಕೊಣ ಹಾತಿ ಮರಿಕೊಂತಿ
759,ವಯಸ್ಸ ವೆಮೆಲಿ ಜಕೊಣ ಹಾತಿ ಮರಗಿ
760,ಡೊಕರಾ ಲಕಡಿಲೆಲೆನ ಚಾಲಚ 
761,ಮೋರೆರ ಫಾಂಕೆ ಗಣ ಸುಂದರ ಚ
762,ವು ಜಾಗಾ ಗಣ ದೂರ ಛೆನಿ
763,ವಾವಡಿ ಸುಖಾಗಿಚ
764,ವಾವಡಿ ಸಾರಿ ಗಟ್ಟ ವೇಗಿಚ
765,ರಾತಡ ಚಲಕೊಡಿ ಗಣ ಜಲ್ದಿ ವಡಗಿ
766,ಚಾವಳೆರ ಪುಡಿ ಗಣ ಸುಖಾಮೆಲೆಚ
767,ನಂದಿ ಗಣ ಜೊರ ಆರಿಚ
768,ನಂದಿ ಪಶ್ಚಿಮ ದಿಕ್ಕೆಸಾವ ಜಾರಿಚ
769,ನಂದಿ ಗಣ ಮೊಟಚ
770,ನಂದಿರ ಪಾಣಿಮ ದುಡಚ
771,ಕಾರೆಯಂದುನ ರೊಡ ಗಣ ನಾನಕಿ ವೆರಿಚ
772,ರೊಡ ಗಣ ಹಾಳ ವೆರಿಚ
773,ರೂಮ್ ಕಾವಚ
774,ತಾತ ಬಾಟಿ ನರಮ ಚ
775,ಸಮಂದ್ರೆರ ಅಲೆ ಗಣ ಮೊಟಿ ವೆತ್ತಿ
776,ಸಮಂದ್ರ ಆಜ ಗಣೊ ಶಾಂತಿ ಚ
777,ಸಮಂದ್ರೆರೊ ಬಣ್ಣಾ ನೀಲೊಕಚ್ಚ ಚ
778,ಸಮಂದ್ರೆರೊ ಪಾಣಿ ನುಣ ಲಾಗಚ
779,ಭೆನ ನಾನಕ್ಯಾ ಭಾಯಿನ ಸವಾರರಿಚ
780,ಆಕಾಶೆರ ಬಣ್ಣ ನೀಲಿ ಚ
781,ತಾರಾ ಅಂದುತಿ ಆಕಾಶ ಬರಾರೊಚ
782,ಆಜ ಆಕಾಶ ಚಂದ ದಿಸರೊಚ
783,ಆಕಾಶ ಕಾಲೆನ ಸ್ವಚ್ಛ ದಿಸರೊತೊ
784,ಆಕಾಶ ಸಾರಿ ಮಾಡ ವೆರೊಚ
785,ತಾರಾವೊ ರಾತ ದಿಸಚ
786,ವೊನ ಬಾಟಾ ಲಗ್ಗೊ
787,ವಾಟೆ ಗಣಿ ನಾನಕಿ ವೆರಿಚ
788,ವಿದ್ಯಾರ್ಥಿ ಉತ್ತರಾ ದೆರಾಂಗ ಸ್ವಲ್ಪ ವಿಚಾರ ಕಿದೊ
789,ಉತ್ತರಾ ದೆರಾಂಗ ವಿದ್ಯಾರ್ಥಿ ಸ್ವಲ್ಪ ವಿಚಾರ ಕಿದೊ ಚ
790,ಸೂರ್ಯ ಆಪಣುನ ವಜಾಳೊನ ತಡಕೊ ದಚ
791,ದಾಡೊ ಡುಬಗೊ
792,ದಾಡೊ ಡುಬೆರ ವೇಳಾ ವೆಗೊ
793,ಸೂರ್ಯ ಆಪಣ ಜಿವನಾನ ಅವಶ್ಯ ಚ
794,ಸೂರ್ಯ ಪರಬಾತಿ ಹುಟ್ಟಚ
795,ಸೂರ್ಯರ ಕಿರಣ ಆಜ ಗಣ ಚಂದ ಚ
796,ಸೂರ್ಯ ಅಬೆ ಹುಟ್ಟಚ
797,ಮಂಗ್ಯಾರ ಪೂಚಡಿ ಕಾಟೆಜಕೊಣ ರಾದ ವೆರಿತಿ
798,ಮಾಸ್ತರ ಮನ ಕುರ್ಚಿ ಪರ ಹುಬರೆನ ಲಾಗಡೊ
799,ಪಾತಳ ಚೊರಿ ಗಣ ಪಾಸ್ಟ ಬಡಕಿ
800,ಗ್ಲಾಸ್ ಗಟ್ಟ ಚೆನಿ ಪಾತಳೊಚ
801,ರೈಲ ಪ್ರವಾಹ ಆಯಿಜೆತಿ ಲೆಟ್ ವೆಗಿಚ
802,ಜಾಡ ಪಡಗೊ
803,ಹರೊಗಾರ ಜಾಡಚ
804,ವಾವಡಿ ಸುಖಾಗಿ ಚ
805,ಗೊಣ್ಣಿ ಗಣ ರುಚಿಕರ ಖಾಣೊ ಕಿದಿ ಚ
806,ಆಜ ವಾಳ ಆಚಮಾರರಿಚ
807,ವಾಳ ಮಾರಿಚ
808,ವಾಳ ಬಂದ ವೆಗಿಚ
809,ವೊ ಭಾಯಿರ ಲಾಂಬ ಕಾಳ ಲಟ್ಟಾ ಚ
810,ವು ಬಾಯಿಗೊಳ ಗಣ ಚಂದ ಚ
811,ನಾನಕ್ಯಾ ಚೊರಾ ಮೊಟೆ ಚೊರಾತಿ ಚುರಕ ಚ
812,ವಂದೂರ ಚಪಾತಿ ಗಣ ಪಾತಳ ಚ
813,ಅಂದುರ ಟಾಂಗೆ ಗಣ ಹೊಲಸ ವೆರಿ
814,ಜಂಗಲೆಮಾಯಿ ಗಣ ಪಕ್ಷಿಯೊ ಚ
815,ಆಜ ರಾತ ಗಣ ಮಾಚರೆ ವೆತ್ತಿ
816,ಜಮಿಪರ ಅನೇಕ ಸಸ್ಯ ಚ
817,ಆಕಾಶೆಮಾಯಿ ಮಾಡ ವಿಯೊಕೊಂತಿ
818,ಕುಣಸ ಬಿ ಮಸಾಲೊ ರಿಕೊಂತಿ
819,ಜನಾವರೆಮ ದುಸರ ದುಸರ ವಿದಾರಚ
820,ತಳಾವೆಮ ತಿನ ಕೆಂಕಡಚ
821,ಜಾಡೆಪರ ತಿನ ಗುಡ ಚ
822,ರೊಡೆರ ಪಾಕ್ತಿಮಾಯಿ ಜಾಡ ಪಡೊಚ
823,ಮಾರ ಗರೆರಲಾರ ಗಾರ್ಡನ ಚ
824,ವೊ ಗರೆತಿ ವಜಾಳೊ ಆರೊಚ
825,ಸ್ವಲ್ಪ ವಾಳ ಚ
826,ಮಾರ ಘರೆರ ಮುಂಡಾಗ ಅಂಬಾರ ಜಾಡ ಚ
827,ಆಕಾಶೆಮಾಯಿ ಕಾಮನ ಬಿಲ್ಲ ಚ
828,ರಾತಡ ಆಂಕಿರೊ ಬಳದ ಚ
829,ಎ ಗಾಮೆಮಾಯಿ ಏಕ ನಾನಕ್ಯಾಸೊ ತಳವಾ ಚ
830,ಮಾರ ಘರೆರ ಲಾರ ಗಣೊ ಮೊಟೊ ಜಂಗಲ ಚ
831,ಬೊಟಿ ಪರ ಗುದ ಗಣೊ ಚ
832,ವೊ ದಡಿಯಾರ ಲಾರ ಜಲಪಾತ ಚ
833,ಟೆಬಲೆರ ಉಂಚೊ ಧೂಳ ಚ
834,ತಲವಾಡಿಮಾಯಿ ಕಮಲ ಅರಳರೊಚ
835,ಮ ಗಣೊಜೆರ ಪ್ರಕಾರ ಪಿಸ್ಸಾ ಹೆಚ್ಚ ಚ
836,ಆಜಿ ನುಣ ಚೆನಿ
837,ಕುಣಸೊ ಮಸಾಲೊ ರೊಕೊಂತಿ
838,ತಳಾವೆಮ ಪಾಣಿ ಚೆನಿ
839,ಆಜ ವಾಳ ಚೆನಿ
840,ಆಕಾಶೆಮ ಮಾಡಜ ವಿಯೊಕೊಂತಿ
841,ಹಾಂಡಿಮಾಯಿ ಏಕ ಮಾಚಳಿ ಚ
842,ರೊಡೆಪರ ಮರಮೆಲೊ ಜಕೊಣ ಸಾಳಿಯಾ ಪಡೊತೊ
843,ಮಾರ ಟಾಂಗೆಪರ ಚೊಡಿಯಾ ಚುಟಮೆಲೊತೊ
844,ವೊರ ಜಿವೆಪರ ಗೆರಿ ಪಡಮೆಲಿಚ
845,ಪಕ್ಷಿಯಂದುರ ಜುಲರೆಮ ಪಾಂಚ ದೊಳ ಪಕ್ಷಿ ಚ
846,ಏ ಗಣ ಆಚ ಕೇಳಾ
847,ಈ ಜಾಡಬುಟಿತಿ ಕಳಜೆನ ಆಚೊಚ
848,ಎ ಪ್ಯಾಂಟ್ ಒ ಹೊಲಸ ವೆಮಿಲಿಚ
849,ವೊ ಧಡಿತಿ ರಮ್ಮರೆಚ
850,ವು ಗಣ ಪಾಸ್ಟ ನಾಚಚ
851,ವೊ ಈ ಬಚಚ ಕನ ಸಮಜೆತೆ ಕೊನಿ
852,ವೊ ಸೆನಜ ಸೊ ಸೊ ರಪಿಯಾ ದಿನೆ
853,ವೊ ಹಮೆನ ಸೆನಜ ಟಿಕೆಟ್ ದಿನೆ
854,ವೊ ಹರೊ ಬಲ್ಪೆನ ಲಗಾಡೆ
855,ವೊ ರಾತ ಎಡೊ ರಮ್ಮಚ
856,ವೊ ಎನ ಹೊಟೊ ಜಾಯೆನ ಕೆ
857,ವೊ ಶಾಲಿರ ಕನಜ ವಸಮೆಲೆಚ
858,ವೊ ಸೆ ಬಳನ ಗೀದಗಾಯೆನ ಇಷ್ಟಾ ಪಡಚ
859,ವೊ ವಾಟೆರ ಕಂಠಿನ ಹರೊ ಬಣ್ಣಾ ಲಗಾಡಮೆಲೆಚ
860,ವೊ ಅಂಗಾರೆರ ಕನ ಬೆಟೆಚ
861,ವೊ ಗರಿಬೆಯಂದುನ ಮದತ ದಚ
862,ವೊ ಗರಿಬ ಮಾಣಸುನ ಮದತ ಕರಚ
863,ವೊ ದೇವಳೆಮ ಸೆಜ ಬಳೆನ ಬಯಸಚ
864,ವೊ ಅಂದುರ ಜಾಗೆಪರ ಹಮನುನ ಬಿ ಬೆಳೆನ ಬಯಸಚ
865,ವೊ ಅಂದುರ ಪಾಮಣ ಪೈ ಯಂದುನ ಹಸ್ತೆ ಸ್ವಾಗತ ಕರನ ಬಲಾವಚ
866,ವೊ ಪಾಣಿಮಾಯಿ ಸಾರಿ ಭಿಜಾಮೆಲೆತೆ
